image_name,width,height,x0,y0,x1,y1
00001843.jpg,682,1024,254,75,438,397
00000585.jpg,1500,1000,1037,113,1259,285
00003067.jpg,1600,1066,781,431,1033,626
00002379.jpg,550,350,183,15,414,186
00001670.jpg,1024,768,248,66,569,346
00000208.jpg,773,580,162,79,252,158
00003073.jpg,1300,866,700,233,1127,571
00001894.jpg,1600,1167,621,94,947,371
00002423.jpg,612,459,138,4,526,344
00000220.jpg,450,328,207,83,262,128
00002437.jpg,866,1300,326,332,586,778
00002351.jpg,800,534,387,128,510,224
00001658.jpg,1300,956,443,131,834,458
00000963.jpg,800,582,230,73,707,477
00000793.jpg,1111,980,301,6,893,602
00002190.jpg,735,489,39,93,457,417
00001499.jpg,800,527,224,22,465,207
00000787.jpg,650,434,281,68,429,180
00001472.jpg,1000,1500,383,1,1000,1054
00000778.jpg,1200,1800,267,289,636,919
00003517.jpg,236,236,81,40,160,132
00002621.jpg,1050,700,237,151,425,297
00002147.jpg,667,1000,295,13,566,486
00000988.jpg,1300,866,269,86,497,263
00002153.jpg,688,1050,231,111,313,253
00000022.jpg,767,512,475,129,558,194
00002972.jpg,2000,1333,479,205,996,606
00000803.jpg,1500,2250,613,575,1105,1415
00000817.jpg,667,1000,268,32,410,280
00002966.jpg,660,367,214,102,287,150
00002796.jpg,800,800,370,194,596,456
00000181.jpg,1600,1158,451,30,1306,750
00002782.jpg,608,406,169,30,231,79
00002769.jpg,960,640,114,7,650,423
00003477.jpg,235,176,132,52,182,95
00001260.jpg,867,1390,282,83,543,559
00001506.jpg,653,1024,321,190,433,391
00000618.jpg,800,582,62,11,313,224
00003311.jpg,1280,853,424,116,853,448
00003305.jpg,200,300,78,44,137,147
00003463.jpg,550,366,104,24,366,231
00000142.jpg,600,750,260,1,546,370
00002755.jpg,994,663,603,222,816,387
00002033.jpg,864,1390,272,61,427,345
00003339.jpg,626,352,222,139,383,245
00001248.jpg,891,1000,421,170,562,353
00001923.jpg,1500,1029,590,121,890,360
00002594.jpg,650,975,286,154,382,325
00002580.jpg,1400,1000,412,150,1400,993
00001089.jpg,1000,667,207,39,477,248
00001937.jpg,800,533,258,32,474,196
00003113.jpg,1000,667,79,157,438,430
00001704.jpg,683,1023,370,39,516,293
00001710.jpg,626,417,203,36,330,135
00002219.jpg,306,423,99,49,219,242
00000426.jpg,686,1029,303,119,450,375
00001738.jpg,974,1390,412,392,514,561
00002231.jpg,900,680,688,23,821,140
00002557.jpg,1500,1120,218,45,735,494
00000340.jpg,800,583,469,99,629,235
00002225.jpg,700,933,281,132,407,327
00000432.jpg,700,467,367,52,569,209
00002555.jpg,1024,656,750,143,964,302
00002233.jpg,700,933,342,100,498,342
00000430.jpg,800,800,278,165,380,283
00002227.jpg,1000,667,95,5,895,574
00001048.jpg,1000,1250,458,390,634,646
00001060.jpg,1300,956,735,81,959,272
00001706.jpg,1300,867,444,177,843,488
00003111.jpg,500,333,186,112,321,217
00001074.jpg,1600,1156,655,75,913,291
00002596.jpg,960,641,248,143,658,462
00000381.jpg,829,580,291,49,530,240
00001921.jpg,1300,956,372,57,847,464
00001935.jpg,1300,956,394,109,1000,628
00000626.jpg,500,334,299,31,443,143
00002031.jpg,2000,1333,645,66,1500,744
00003449.jpg,236,354,69,37,155,188
00000154.jpg,626,398,345,91,465,179
00002743.jpg,900,596,289,79,508,248
00003475.jpg,236,115,78,1,234,104
00001276.jpg,800,533,191,1,677,346
00000168.jpg,1000,667,228,12,906,527
00001510.jpg,1600,1168,559,113,1360,795
00002019.jpg,600,419,191,29,306,122
00001289.jpg,1005,1300,234,156,694,834
00000829.jpg,2000,3000,802,380,1248,1158
00000801.jpg,406,612,151,38,273,253
00002970.jpg,1000,1000,599,608,760,796
00002964.jpg,640,360,14,20,215,151
00000752.jpg,967,1300,424,74,635,412
00002145.jpg,866,1300,378,456,506,680
00000020.jpg,1000,667,288,20,516,193
00002151.jpg,320,405,115,116,182,212
00001458.jpg,650,433,366,113,554,256
00003267.jpg,509,340,300,87,406,169
00002179.jpg,1600,900,434,25,1179,513
00001470.jpg,1365,2048,483,495,1067,1514
00000008.jpg,1300,867,820,234,1016,387
00001316.jpg,626,418,105,3,539,154
00003501.jpg,236,365,94,104,138,184
00001302.jpg,800,532,101,91,458,367
00003273.jpg,612,408,184,75,299,164
00002186.jpg,1082,1689,418,169,608,514
00003298.jpg,750,500,333,113,515,252
00000785.jpg,866,1390,351,209,439,374
00002192.jpg,800,470,6,73,237,231
00002804.jpg,509,339,25,81,134,166
00002810.jpg,346,280,133,84,260,203
00002421.jpg,1210,988,111,256,227,366
00003059.jpg,1140,854,837,532,1009,682
00000550.jpg,612,408,149,123,334,262
00001882.jpg,1024,869,673,214,797,335
00002353.jpg,335,500,126,60,229,239
00000222.jpg,1300,956,466,151,776,415
00001114.jpg,865,1390,269,321,349,466
00001672.jpg,600,420,44,52,302,262
00003065.jpg,1300,851,272,160,1013,736
00003071.jpg,550,309,59,136,198,227
00000578.jpg,1024,682,102,139,378,353
00000593.jpg,612,408,444,112,605,238
00001855.jpg,683,1024,320,100,395,230
00002384.jpg,539,752,169,127,244,248
00002390.jpg,550,350,137,15,400,210
00001699.jpg,798,1024,246,172,532,598
00001841.jpg,735,490,266,57,541,274
00001869.jpg,600,400,185,36,336,154
00001868.jpg,590,393,356,91,505,204
00001840.jpg,356,200,204,14,316,87
00001698.jpg,2000,1335,190,92,944,679
00002391.jpg,408,612,82,273,202,482
00002385.jpg,512,463,401,59,480,142
00001854.jpg,612,367,278,23,507,182
00000592.jpg,1500,1031,273,274,444,411
00000579.jpg,3840,2560,1264,921,2394,1797
00003070.jpg,681,1024,299,155,495,491
00001673.jpg,500,750,186,41,321,276
00001883.jpg,390,280,153,14,281,120
00000545.jpg,1200,800,743,26,1047,261
00002420.jpg,690,1000,185,33,578,696
00001129.jpg,626,417,277,56,458,196
00001897.jpg,390,280,133,26,264,132
00000551.jpg,900,599,337,120,673,380
00003058.jpg,350,350,265,193,315,249
00002811.jpg,626,418,149,47,476,307
00000974.jpg,462,280,77,34,183,108
00002805.jpg,900,675,199,243,289,322
00000784.jpg,1300,866,284,103,935,608
00000948.jpg,800,582,170,82,327,215
00000790.jpg,1058,1600,437,86,710,567
00003299.jpg,500,367,206,113,294,186
00002839.jpg,994,663,524,106,810,324
00003514.jpg,236,354,93,37,133,106
00001465.jpg,2048,1365,864,159,1480,637
00002178.jpg,612,407,354,113,512,233
00003266.jpg,1300,1035,814,170,1038,377
00003500.jpg,236,236,31,29,120,133
00001317.jpg,1300,956,781,89,1009,280
00002636.jpg,1024,683,281,199,395,287
00001459.jpg,612,485,257,116,377,226
00002150.jpg,1300,918,797,190,981,342
00002144.jpg,2000,1333,657,52,1233,509
00000753.jpg,467,700,99,10,299,358
00002622.jpg,800,533,447,310,591,421
00002965.jpg,500,334,136,60,359,237
00000814.jpg,900,600,468,64,769,298
00000800.jpg,352,500,116,137,224,316
00002971.jpg,390,280,131,38,228,118
00001288.jpg,500,750,182,54,292,244
00000196.jpg,1600,1168,895,170,1467,656
00002959.jpg,1200,630,564,106,1032,392
00002781.jpg,1000,1500,401,331,551,594
00000828.jpg,300,470,95,40,154,147
00002795.jpg,1000,760,680,170,848,319
00000182.jpg,1024,681,583,128,859,342
00000169.jpg,480,720,209,299,260,389
00001277.jpg,500,749,203,173,282,307
00003460.jpg,235,353,72,78,123,168
00003306.jpg,779,900,155,187,671,867
00002018.jpg,1080,1080,204,81,861,846
00003312.jpg,800,800,268,228,538,542
00000155.jpg,1000,684,483,276,585,357
00002024.jpg,612,436,189,17,423,214
00002030.jpg,640,640,470,68,536,144
00001539.jpg,864,1300,206,391,450,808
00000141.jpg,334,519,162,106,261,280
00002756.jpg,1600,1157,68,15,409,302
00001908.jpg,626,938,289,78,359,200
00001934.jpg,1500,1120,662,91,1067,443
00002583.jpg,900,600,235,105,462,282
00000380.jpg,1500,1000,452,100,1265,717
00002597.jpg,681,1024,277,190,425,450
00001920.jpg,865,1300,370,138,469,310
00001713.jpg,334,518,148,53,191,131
00003104.jpg,511,340,64,1,423,260
00001075.jpg,570,537,203,20,361,197
00001061.jpg,2000,3000,582,222,1111,1164
00003110.jpg,600,400,95,100,272,237
00000419.jpg,489,500,238,105,326,209
00001707.jpg,800,534,381,13,575,160
00003138.jpg,508,339,207,72,444,260
00001049.jpg,1024,683,345,83,736,387
00002540.jpg,276,340,71,62,172,206
00002554.jpg,1200,900,451,107,707,330
00002232.jpg,620,349,4,36,186,158
